n_ws^third_difference,GSenergy_pa_arithmetic_average,BCCenergy_pa_max_value,GSenergy_pa_composition_average,BCCenergy_pa_composition_average,BCCenergy_pa_min_value,GSenergy_pa_max_value,GSenergy_pa_min_value,NpValence_difference,SecondIonizationEnergy_composition_average,NpValence_min_value,n_ws^third_min_value,AtomicRadii_composition_average,phi_difference,BCCvolume_padiff_max_value,AtomicRadii_arithmetic_average,SecondIonizationEnergy_min_value,NUnfilled_arithmetic_average,ICSDVolume_difference,ElectronAffinity_difference,BCCenergy_pa_arithmetic_average,BCCfermi_composition_average,IonicRadii_min_value,BCCfermi_difference,NUnfilled_composition_average
0.6,-3.494159423333333,-4.6307523,-3.999212416,-2.59438884,-4.6307523,-4.76235134,-4.76235134,0.0,28.6716,4.0,0.6,1.2982,1.09,0.16,1.677,10.727,4.333333333333334,75.7,94.21,-2.684146993333333,2.551579796,1.29,3.3555312,3.4000000000000004
0.6500000000000001,-7.312057003333334,-4.6307523,-6.289950964,-4.8223570360000005,-4.6307523,-4.76235134,-4.76235134,0.0,23.2156,4.0,1.2,1.0762,2.01,0.16,1.3070000000000002,10.727,5.666666666666667,19.500000000000004,127.1,-6.39742732,4.282742558,0.53,5.673163949999999,4.2
0.56,-5.590929588333333,-4.6307523,-5.257274515000001,-3.783998208,-4.6307523,-4.76235134,-4.76235134,0.0,26.8316,4.0,1.2,1.0712,2.2100000000000004,0.3,1.2986666666666666,10.727,5.000000000000001,22.700000000000003,91.1,-4.666829273333334,4.00716794,0.67,4.29529086,3.8
0.6300000000000001,-6.237925605000001,-4.6307523,-5.645472125,-4.116187902,-4.6307523,-4.76235134,-4.76235134,0.0,26.5676,4.0,1.2,1.0672,2.2100000000000004,0.4,1.292,10.727,5.333333333333334,20.200000000000003,91.1,-5.220478763333333,4.285459122000001,0.62,5.686746770000001,4.0
0.06,-4.545501861666667,-4.6307523,-4.630017879,-3.179984452,-4.6307523,-4.76235134,-4.76235134,1.0,26.5216,3.0,1.2,1.1202,1.2100000000000004,0.16,1.3803333333333334,10.727,5.000000000000001,16.900000000000002,91.1,-3.66013968,4.2112354320000005,0.76,5.31562832,3.8
0.07,-5.268218778333333,-4.6307523,-5.063648029,-3.636419658,-4.6307523,-4.76235134,-4.76235134,0.0,25.7756,4.0,1.2,1.1234,0.06,0.16,1.3856666666666666,10.727,7.000000000000001,16.900000000000002,123.0,-4.4208650233333335,3.423763276,0.75,1.3782675400000004,5.0
0.3,-4.98135375,-4.6307523,-4.891529012,-3.382403504,-4.6307523,-4.76235134,-4.76235134,2.0,26.4846,2.0,1.2,1.0662,1.5100000000000002,0.16,1.290333333333333,10.727,5.333333333333334,16.900000000000002,91.1,-3.997504766666667,4.516286004,0.26,6.84088118,4.0
0.01,-4.744174293333334,-4.6307523,-4.749221338,-3.316649686,-4.6307523,-4.76235134,-4.76235134,0.0,25.4294,4.0,1.2,1.1626,0.0100000000000002,0.34,1.451,10.727,6.666666666666667,16.900000000000002,91.1,-3.887915070000001,3.18478073,1.08,0.3728813400000001,4.8
0.04,-4.4933967783333335,-4.6307523,-4.598754829000001,-3.180986514,-4.6307523,-4.76235134,-4.76235134,2.0,26.142,2.0,1.2,1.1262,0.9600000000000004,0.16,1.3903333333333334,10.727,5.333333333333334,16.900000000000002,91.1,-3.6618097833333336,4.343512523999999,0.71,5.97701378,4.0
0.36,-3.733985615,-4.6307523,-4.143108131,-2.737589408,-4.6307523,-4.76235134,-4.76235134,0.0,25.4216,4.0,0.84,1.2322,0.79,0.16,1.567,10.727,4.0,38.7,309.1,-2.922814606666667,2.87551697,1.26,1.73584533,3.2
0.4299999999999999,-7.123514261666667,-4.6307523,-6.176825319,-4.772281334,-4.6307523,-4.76235134,-4.76235134,0.0,23.2156,4.0,1.2,1.0881999999999998,0.8599999999999999,0.16,1.327,10.727,6.333333333333334,16.900000000000002,91.1,-6.313967816666667,3.620651778,0.64,2.3627100500000005,4.6
0.02,-4.71612031389,-4.6307523,-4.732388950334,-3.298962802,-4.6307523,-4.76235134,-4.76235134,0.0,25.5206,4.0,1.2,1.1586,0.02,0.383333333,1.4443333333333337,10.727,5.666666666666667,16.900000000000002,91.1,-3.85843693,3.206835536,1.18,0.3728813400000001,4.2
0.6100000000000001,-6.624764813333334,-4.6307523,-5.87757565,-4.420353702,-4.6307523,-4.76235134,-4.76235134,0.0,26.2676,4.0,1.2,1.0738,2.11,0.16,1.3030000000000002,10.727,5.666666666666667,20.000000000000004,91.1,-5.727421763333333,4.34223064,0.56,5.970604359999999,4.2
0.0,-4.22014858389,-4.6307523,-4.434805912334,-2.96882511,-4.6307523,-4.76235134,-4.76235134,0.0,26.9356,4.0,1.2,1.1222,0.0,0.16,1.3836666666666668,10.727,4.666666666666667,16.900000000000002,140.15,-3.308207443333333,4.124985906,0.97,4.88438069,3.6
0.08,-5.643895435,-4.6307523,-5.289054023,-3.8553107880000006,-4.6307523,-4.76235134,-4.76235134,0.0,25.5164,4.0,1.2,1.1618,0.1099999999999998,0.58,1.4496666666666669,10.727,6.666666666666667,16.900000000000002,91.1,-4.785683573333333,4.018429798,1.05,4.35160015,4.8
0.32,-5.764790121666668,-4.6307523,-5.361590835,-3.934255048,-4.6307523,-4.76235134,-4.76235134,0.0,25.9316,4.0,1.2,1.0918,0.6099999999999999,0.16,1.333,10.727,6.666666666666667,16.900000000000002,121.1,-4.91725734,3.128633258,0.61,0.47026389,4.8
0.0799999999999998,-3.930606925,-4.6307523,-4.261080917,-2.852580972,-4.6307523,-4.76235134,-4.76235134,3.0,27.3012,1.0,1.12,1.1442,0.71,0.16,1.4203333333333334,10.727,5.666666666666667,16.900000000000002,111.1,-3.114467213333333,4.055196218000001,1.29,4.53543225,4.2
0.03,-4.664340578333333,-4.6307523,-4.701321109,-3.268165248,-4.6307523,-4.76235134,-4.76235134,0.0,25.6264,4.0,1.2,1.1582,0.0300000000000002,0.16,1.4436666666666669,10.727,4.333333333333334,16.900000000000002,91.1,-3.8071076733333338,3.154121326,1.09,0.3728813400000001,3.4000000000000004
0.31,-6.9371610666666665,-4.6307523,-6.065013402,-4.605484286,-4.6307523,-4.76235134,-4.76235134,0.0,23.2156,4.0,1.2,1.0792,0.71,0.205,1.312,10.727,10.666666666666666,16.900000000000002,91.1,-6.035972736666667,5.507231602,0.81,11.79560917,7.2
0.4399999999999999,-6.152801311666666,-4.6307523,-5.594397549,-4.189853564,-4.6307523,-4.76235134,-4.76235134,0.0,26.1456,4.0,1.2,1.0664,1.06,0.16,1.2906666666666666,10.727,6.333333333333334,20.4,91.1,-5.343254866666666,3.824407464,0.54,3.38148848,4.6
0.6100000000000001,-7.492647955,-4.6307523,-6.398305535,-4.99376155,-4.6307523,-4.76235134,-4.76235134,0.0,23.2156,4.0,1.2,1.0762,1.61,0.16,1.3070000000000002,10.727,6.000000000000001,18.4,91.1,-6.68310151,4.00929837,0.6,4.30594301,4.4
0.01,-5.32791434,-4.6307523,-5.099465366,-3.67006093,-4.6307523,-4.76235134,-4.76235134,0.0,25.6636,4.0,1.2,1.1642,0.0100000000000002,0.165,1.4536666666666669,10.727,7.000000000000001,16.900000000000002,0.0,-4.47693381,3.179820956,1.02,0.3728813400000001,5.0
0.2799999999999999,-3.664415775,-4.6307523,-4.101366227,-2.6955037180000003,-4.6307523,-4.76235134,-4.76235134,0.0,25.6532,4.0,0.92,1.1902,0.6099999999999999,0.16,1.497,10.727,4.0,23.8,91.1,-2.8526717900000005,2.90449343,0.99,1.5909630300000002,3.2
0.1200000000000001,-3.5863810533333336,-4.6307523,-4.054545394,-2.633419726,-4.6307523,-4.76235134,-4.76235134,0.0,26.8084,4.0,1.2,1.0686,0.9099999999999996,0.2,1.2943333333333331,10.727,4.0,19.1,0.0,-2.74919847,3.316417724,0.74,0.8415397800000002,3.2
0.2099999999999999,-6.021700600000001,-4.6307523,-5.515737122000001,-4.095456400000001,-4.6307523,-4.76235134,-4.76235134,0.0,25.8416,4.0,1.2,1.1222,0.2600000000000002,0.16,1.3836666666666668,10.727,6.666666666666667,16.900000000000002,91.1,-5.1859262600000005,3.379013198,0.84,1.1545171500000002,4.8
0.0,-4.802706257500001,-5.43913904,-4.7843405165,-3.35585689,-5.43913904,-5.54632457,-5.54632457,0.0,27.129,4.0,1.75,1.0628,0.0,0.5775,1.2846666666666666,12.126,4.333333333333333,26.6,30.099999999999994,-3.95326041,4.0947040260000005,0.69,3.0835936200000003,3.4000000000000004
0.3899999999999999,-4.356170011666666,-5.43913904,-4.516418769,-3.107674608,-5.43913904,-5.54632457,-5.54632457,0.0,29.0018,4.0,1.36,0.976,0.8500000000000005,0.01,1.14,18.168,1.6666666666666663,6.5,30.099999999999994,-3.539623273333333,3.673830562,0.69,2.02225901,1.8
0.31,-4.98466853,-5.43913904,-4.89351788,-3.406671572,-5.43913904,-5.54632457,-5.54632457,1.0,28.4304,3.0,1.44,0.9652,0.4000000000000003,0.01,1.122,18.168,2.333333333333333,10.7,64.1,-4.037951546666667,4.158207698,0.58,3.4011119800000005,2.2
0.0,-5.660271543056667,-5.43913904,-5.298879687834001,-3.5569650260000003,-5.43913904,-5.54632457,-5.54632457,3.0,29.7346,1.0,1.75,0.8832,0.0999999999999996,0.01,0.9853333333333332,18.168,3.0,9.6,114.1,-4.2884406366666665,4.915199994,0.23,7.186073459999999,2.6
0.4399999999999999,-4.438457259166666,-5.43913904,-4.5657911175,-3.159356926,-5.43913904,-5.54632457,-5.54632457,3.0,28.8058,1.0,1.31,0.9692,1.1000000000000003,0.01,1.1286666666666667,18.168,3.0,8.8,112.1,-3.62576047,3.653249948,0.62,2.02225901,2.6
0.3,-6.752471936666667,-5.43913904,-5.954199924,-4.518608646,-5.43913904,-5.54632457,-5.54632457,0.0,27.6888,4.0,1.45,1.0,1.6,0.01,1.18,14.925,4.0,11.599999999999998,0.0,-5.891180003333333,3.809812716,0.69,2.02225901,3.2
0.51,-3.517740679138,-5.43913904,-4.013361169482801,-2.595644966,-5.43913904,-5.54632457,-5.54632457,0.0,28.4556,4.0,1.24,1.0072,1.0,0.01,1.192,18.168,1.3333333333333333,13.0,30.099999999999994,-2.686240536666667,3.516905972,0.69,2.02225901,1.6
0.1399999999999999,-6.44122724178,-5.43913904,-5.767453107068,-4.3377609260000005,-5.43913904,-5.54632457,-5.54632457,0.0,27.8318,4.0,1.61,0.9352,0.75,0.022413793,1.072,15.64,3.0,6.5,0.0,-5.589767136666667,4.378267138,0.67,4.5014091800000005,2.6
0.02,-7.049741415,-5.43913904,-6.132561611,-4.732900328,-5.43913904,-5.54632457,-5.54632457,0.0,27.996,4.0,1.75,0.9596,0.5499999999999998,0.01,1.1126666666666667,16.461,3.333333333333333,6.5,45.1,-6.248332806666666,4.590678174000001,0.59,5.563464359999999,2.8
0.1100000000000001,-6.798812668333333,-5.43913904,-5.982004363000001,-4.58234308,-5.43913904,-5.54632457,-5.54632457,0.0,27.5678,4.0,1.64,0.973,1.1500000000000004,0.01,1.135,14.32,3.6666666666666665,7.300000000000001,45.1,-5.99740406,3.843643016,0.64,2.02225901,3.0
0.08,-5.146963681666668,-5.43913904,-4.990894971,-3.581881354,-5.43913904,-5.54632457,-5.54632457,0.0,28.6298,4.0,1.67,0.9622,0.25,0.06,1.117,18.168,1.3333333333333333,6.5,81.1,-4.32996785,3.900676438,0.64,2.1134556800000004,1.6
0.1,-7.573381413333334,-5.43913904,-6.446745610000001,-4.984034384,-5.43913904,-5.54632457,-5.54632457,0.0,24.7038,4.0,1.75,0.9612,0.0,0.145,1.1153333333333335,18.168,3.0,6.5,127.1,-6.666889566666667,4.612618092,0.53,5.673163949999999,2.6
0.01,-5.8522539983333335,-5.43913904,-5.4140691610000005,-3.945675556,-5.43913904,-5.54632457,-5.54632457,0.0,28.3198,4.0,1.75,0.9562,0.2000000000000001,0.3,1.107,18.08,2.333333333333333,6.5,30.099999999999994,-4.93629152,4.337043474,0.67,4.29529086,2.2
0.49,-4.806826271666667,-5.43913904,-4.786812525,-3.3416618,-5.43913904,-5.54632457,-5.54632457,1.0,28.0098,3.0,1.26,1.0052,0.7999999999999998,0.01,1.1886666666666668,16.53,2.333333333333333,19.4,40.1,-3.929601926666667,4.541110966,0.69,5.31562832,2.2
0.25,-5.2426781600000005,-5.43913904,-5.048323658,-3.5440808520000004,-5.43913904,-5.54632457,-5.54632457,2.0,27.9728,2.0,1.5,0.9512,0.5,0.01,1.098666666666667,16.345,2.6666666666666665,9.2,30.099999999999994,-4.266967013333334,4.8461615380000005,0.26,6.84088118,2.4000000000000004
0.91,-3.995310025,-5.43913904,-4.299902777,-2.8992667560000003,-5.43913904,-5.54632457,-5.54632457,0.0,26.9098,4.0,0.84,1.1172,2.8000000000000003,0.01,1.3753333333333335,11.03,1.3333333333333333,45.2,309.1,-3.192276853333333,3.205392504,0.69,3.385223,1.6
0.1200000000000001,-7.384838671666666,-5.43913904,-6.3336199650000005,-4.933958682,-5.43913904,-5.54632457,-5.54632457,0.0,24.7038,4.0,1.63,0.9732,1.1500000000000004,0.01,1.1353333333333333,18.168,3.6666666666666665,6.800000000000001,81.1,-6.583430063333333,3.950527312,0.64,2.3627100500000005,3.0
0.06,-7.753972365,-5.43913904,-6.555100181,-5.155438898,-5.43913904,-5.54632457,-5.54632457,0.0,24.7038,4.0,1.75,0.9612,0.4000000000000003,0.01,1.1153333333333335,18.168,3.333333333333333,6.5,81.1,-6.952563756666667,4.339173904000001,0.6,4.30594301,2.8
0.3400000000000001,-6.28302501,-5.43913904,-5.672531768000001,-4.257133748,-5.43913904,-5.54632457,-5.54632457,0.0,27.3298,4.0,1.41,1.0072,1.75,0.01,1.192,13.13,4.0,12.4,91.1,-5.455388506666667,3.708888732,0.69,2.02225901,3.2
0.0,-7.267369519566666,-12.49858152,-6.26313847374,-4.7677453860000005,-12.49858152,-12.9403143562,-12.9403143562,0.0,23.4954,4.0,0.0,1.0756,0.0,-0.60375,1.306,12.126,9.999999999999998,20.1,0.0,-6.306407903333334,6.784348068,0.75,15.47047922,6.8
0.0,-6.820833273733333,-12.49858152,-5.995216726240001,-4.519563104,-12.49858152,-12.9403143562,-12.9403143562,0.0,25.3682,4.0,1.36,0.9888,0.0,-0.60375,1.161333333333333,21.49,7.333333333333333,2.1999999999999997,15.399999999999991,-5.892770766666667,6.363474604,0.75,15.47047922,5.2
0.0,-7.147509793733333,-12.49858152,-6.19122263824,-4.705604696,-12.49858152,-12.9403143562,-12.9403143562,3.0,24.8358,1.0,1.39,0.986,0.0,-0.60375,1.1566666666666667,18.828,8.666666666666666,2.599999999999998,96.1,-6.202840086666667,7.105737328,0.54,15.47047922,6.0
0.0,-7.449331792066666,-12.49858152,-6.37231583724,-4.818560068,-12.49858152,-12.9403143562,-12.9403143562,1.0,24.7968,3.0,1.44,0.978,0.0,-0.60375,1.143333333333333,18.633,8.0,4.199999999999999,64.1,-6.39109904,6.847851739999999,0.58,15.47047922,5.6
0.0,-6.9689329570666665,-12.49858152,-6.08407653624,-4.612457834000001,-12.49858152,-12.9403143562,-12.9403143562,0.0,25.1744,4.0,1.57,0.9884,0.0,-0.60375,1.1606666666666667,20.521,7.333333333333333,2.3000000000000007,81.64000000000001,-6.0475953166666665,6.753873872,0.75,15.47047922,5.2
0.0,-8.124934805123333,-12.49858152,-6.777677645074,-4.968853522000001,-12.49858152,-12.9403143562,-12.9403143562,3.0,26.101,1.0,1.75,0.896,0.0,-0.60375,1.0066666666666668,25.154,8.666666666666666,11.5,114.1,-6.641588130000001,7.604844035999999,0.23,15.47047922,6.0
0.0,-7.1507149854,-12.49858152,-6.1931457532400005,-4.706621652,-12.49858152,-12.9403143562,-12.9403143562,0.0,24.7124,4.0,1.67,0.924,0.0,-0.60375,1.0533333333333337,18.211,7.0,11.1,0.0,-6.2045350133333335,7.172144456,0.45,15.47047922,5.0
0.0,-8.2591651354,-12.49858152,-6.85821584324,-5.371584584000001,-12.49858152,-12.9403143562,-12.9403143562,0.0,24.4822,4.0,1.75,0.9506,0.0,-0.60375,1.0976666666666668,17.06,8.0,8.1,71.1,-7.312806566666667,6.781005592,0.65,15.47047922,5.6
0.0,-9.0676076004,-12.49858152,-7.34328132224,-5.876528786000001,-12.49858152,-12.9403143562,-12.9403143562,0.0,24.3702,4.0,1.73,0.9498,0.0,-0.60375,1.0963333333333334,16.5,8.999999999999998,7.199999999999999,77.1,-8.154380236666666,7.148331177999999,0.62,15.47047922,6.2
0.0,-7.125920360399999,-12.49858152,-6.17826897824,-4.704144726,-12.49858152,-12.9403143562,-12.9403143562,0.0,25.1286,4.0,1.47,0.9556,0.0,-0.60375,1.106,20.292,7.333333333333333,7.399999999999999,22.8,-6.200406803333333,6.428670584000001,0.73,15.47047922,5.2
0.0,-7.420246668733333,-12.49858152,-6.35486476324,-4.859942836,-12.49858152,-12.9403143562,-12.9403143562,0.0,23.456,4.0,1.23,1.0514,0.0,-0.60375,1.2656666666666667,11.929,7.666666666666667,13.3,91.1,-6.46007032,6.184958674000001,0.75,15.47047922,5.4
0.0,-8.6608635404,-12.49858152,-7.0992348862400005,-5.632664142,-12.49858152,-12.9403143562,-12.9403143562,0.0,24.3062,4.0,1.77,0.9482,0.0,-0.60375,1.0936666666666668,16.18,8.333333333333332,7.5,117.1,-7.747939163333334,6.84322133,0.55,15.47047922,5.8
0.0,-6.903120521233333,-12.49858152,-6.04458907474,-4.5712454220000005,-12.49858152,-12.9403143562,-12.9403143562,3.0,25.1722,1.0,1.31,0.982,0.0,-0.60375,1.15,20.51,8.666666666666666,2.3000000000000007,112.1,-5.9789079633333335,6.34289399,0.62,15.47047922,6.0
0.0,-7.4505091904,-12.49858152,-6.37302227624,-4.877704678000001,-12.49858152,-12.9403143562,-12.9403143562,0.0,23.4892,4.0,1.21,1.0604,0.0,-0.60375,1.2806666666666668,12.095,12.333333333333332,15.599999999999998,91.1,-6.48967339,6.232619084,0.75,15.47047922,8.2
0.0,-7.437715268733333,-12.49858152,-6.36534592324,-4.831240248,-12.49858152,-12.9403143562,-12.9403143562,2.0,24.257,2.0,1.37,0.974,0.0,-0.60375,1.1366666666666667,15.934,8.333333333333332,4.899999999999999,21.099999999999994,-6.4122326733333335,6.428931156000001,0.53,15.47047922,5.8
0.0,-5.982403941204667,-12.49858152,-5.4921591267228,-4.0075334620000005,-12.49858152,-12.9403143562,-12.9403143562,0.0,24.822,4.0,1.24,1.02,0.0,-0.60375,1.2133333333333334,18.759,7.0,6.5,0.0,-5.0393880300000005,6.206550013999999,0.75,15.47047922,5.0
0.0,-8.848539237066667,-12.49858152,-7.21184030424,-5.620998384000001,-12.49858152,-12.9403143562,-12.9403143562,0.0,21.0702,4.0,1.83,0.9714,0.0,-0.60375,1.1323333333333334,35.117,8.0,5.399999999999999,8.900000000000006,-7.728496233333334,7.480919589999999,0.63,15.47047922,5.6
0.0,-6.522331057066666,-12.49858152,-5.816115396240001,-4.348674226,-12.49858152,-12.9403143562,-12.9403143562,0.0,36.3978,4.0,0.98,1.01,0.0,-0.60375,1.1966666666666668,35.117,7.333333333333333,4.300000000000001,81.3,-5.60795597,5.5983643700000005,0.75,18.31680409,5.2
0.0,-6.4131261904,-12.49858152,-5.75059247624,-4.2783014360000005,-12.49858152,-12.9403143562,-12.9403143562,0.0,24.0772,4.0,1.17,1.02,0.0,-0.60375,1.2133333333333334,15.035,7.0,6.099999999999998,0.0,-5.490667986666667,6.370213724000001,0.72,15.47047922,5.0
0.0,-8.905890503846667,-12.49858152,-7.246251064308001,-5.749649422,-12.49858152,-12.9403143562,-12.9403143562,0.0,24.1982,4.0,1.61,0.948,0.0,-0.60375,1.0933333333333335,15.64,8.666666666666666,7.0,0.0,-7.94291463,7.067911179999999,0.67,15.47047922,6.0
0.0,-9.514404677066668,-12.49858152,-7.61135956824,-6.144788824,-12.49858152,-12.9403143562,-12.9403143562,0.0,24.3624,4.0,1.77,0.9724,0.0,-0.60375,1.134,16.461,8.999999999999998,3.6999999999999993,45.1,-8.601480299999999,7.280322216,0.59,15.47047922,6.2
0.0,-6.319115881509999,-12.49858152,-5.694186290906,-4.2264642100000005,-12.49858152,-12.9403143562,-12.9403143562,0.0,30.5274,4.0,0.82,1.08,0.0,-0.60375,1.3133333333333337,35.117,7.333333333333333,22.4,88.39999999999999,-5.4042726100000005,5.81597248,0.75,17.228763540000003,5.2
0.0,-9.2634759304,-12.49858152,-7.46080232024,-5.994231576000001,-12.49858152,-12.9403143562,-12.9403143562,0.0,23.9342,4.0,1.64,0.9858,0.0,-0.60375,1.1563333333333334,14.32,9.333333333333332,1.8999999999999984,45.1,-8.350551553333332,6.533287058000001,0.64,15.47047922,6.4
0.0,-7.747810277066667,-12.49858152,-6.55140292824,-5.063395078,-12.49858152,-12.9403143562,-12.9403143562,0.0,24.7038,4.0,1.75,0.9492,0.0,-0.60375,1.0953333333333335,18.168,7.666666666666667,8.399999999999999,30.099999999999994,-6.79915739,6.572081146,0.69,15.47047922,5.4
0.0,-9.639270083733331,-12.49858152,-7.68627881224,-6.0420404020000005,-12.49858152,-12.9403143562,-12.9403143562,0.0,21.0702,4.0,1.85,0.968,0.0,-0.60375,1.1266666666666667,35.117,8.333333333333332,5.399999999999999,31.099999999999994,-8.430232929999999,7.308387074,0.63,15.47047922,5.8
0.0,-9.064839577066667,-12.49858152,-7.34162050824,-5.839093452,-12.49858152,-12.9403143562,-12.9403143562,0.0,21.0702,4.0,0.0,1.0212,0.0,-0.60375,1.2153333333333334,35.117,13.999999999999998,7.599999999999998,0.0,-8.091988013333333,8.14241554,0.75,15.47047922,9.2
0.0,-7.108711957066666,-12.49858152,-6.16794393624,-4.6921221840000005,-12.49858152,-12.9403143562,-12.9403143562,2.0,24.0758,2.0,1.15,1.05,0.0,-0.60375,1.2633333333333334,15.028,8.333333333333332,13.0,31.099999999999994,-6.180369233333334,7.213623311999999,0.75,15.47047922,5.8
0.0,-7.611626943733333,-12.49858152,-6.469692928240001,-4.9937698500000005,-12.49858152,-12.9403143562,-12.9403143562,0.0,24.9962,4.0,1.67,0.975,0.0,-0.60375,1.1383333333333334,19.63,7.0,4.5,81.1,-6.683115343333333,6.590320480000001,0.64,15.47047922,5.0
0.0,-7.908538647066667,-12.49858152,-6.64783995024,-5.160594868,-12.49858152,-12.9403143562,-12.9403143562,0.0,24.7828,4.0,1.78,0.976,0.0,-0.60375,1.14,18.563,7.666666666666667,4.1,64.20000000000002,-6.96115704,7.096940997999999,0.63,15.47047922,5.4
0.0,-8.3169172604,-12.49858152,-6.892867118240001,-5.357564052000001,-12.49858152,-12.9403143562,-12.9403143562,0.0,24.6862,4.0,1.76,0.969,0.0,-0.60375,1.1283333333333334,18.08,8.0,7.699999999999999,21.099999999999994,-7.289439013333333,7.026687515999999,0.67,15.47047922,5.6
0.0,-8.963913277066666,-12.49858152,-7.28106472824,-5.689753746,-12.49858152,-12.9403143562,-12.9403143562,0.0,24.4222,4.0,1.83,0.965,0.0,-0.60375,1.1216666666666668,16.76,8.333333333333332,5.199999999999999,31.099999999999994,-7.843088503333333,7.304978697999999,0.62,15.47047922,5.8
0.0,-7.271489533733333,-12.49858152,-6.26561048224,-4.753550296,-12.49858152,-12.9403143562,-12.9403143562,1.0,24.3762,3.0,1.26,1.018,0.0,-0.60375,1.2100000000000002,16.53,8.0,12.9,40.1,-6.28274942,7.230755007999999,0.75,15.47047922,5.6
0.0,-7.9942064504,-12.49858152,-6.69924063224,-5.209985502,-12.49858152,-12.9403143562,-12.9403143562,0.0,23.6302,4.0,1.27,1.0212,0.0,-0.60375,1.2153333333333334,12.8,9.999999999999998,7.599999999999998,123.0,-7.043474763333333,6.443282851999999,0.75,15.47047922,6.8
0.0,-7.707341422066666,-12.49858152,-6.5271216152400005,-4.955969348,-12.49858152,-12.9403143562,-12.9403143562,2.0,24.3392,2.0,1.5,0.964,0.0,-0.60375,1.12,16.345,8.333333333333332,2.6999999999999997,7.5,-6.620114506666667,7.53580558,0.26,15.47047922,5.8
0.0,-7.2193844504,-12.49858152,-6.23434743224,-4.754552358000001,-12.49858152,-12.9403143562,-12.9403143562,2.0,23.9966,2.0,1.24,1.024,0.0,-0.60375,1.2200000000000002,14.632,8.333333333333332,9.7,20.099999999999994,-6.284419523333334,7.3630321,0.71,15.47047922,5.8
0.0,-6.459973287066666,-12.49858152,-5.77870073424,-4.311155252,-12.49858152,-12.9403143562,-12.9403143562,0.0,23.2762,4.0,0.84,1.13,0.0,-0.60375,1.3966666666666667,11.03,7.0,38.7,0.0,-5.545424346666667,5.895036546,0.75,16.833443210000002,5.0
0.0,-9.849501933733332,-12.49858152,-7.81241792224,-6.3458471780000005,-12.49858152,-12.9403143562,-12.9403143562,0.0,21.0702,4.0,1.63,0.986,0.0,-0.60375,1.1566666666666667,35.117,9.333333333333332,1.8999999999999984,81.1,-8.936577556666666,6.640171354,0.64,15.47047922,6.4
0.0,-7.442107985956667,-12.49858152,-6.367981553574,-4.872528646,-12.49858152,-12.9403143562,-12.9403143562,0.0,23.3752,4.0,1.22,1.0564,0.0,-0.60375,1.274,11.525,8.666666666666666,14.599999999999998,91.1,-6.4810466700000005,6.226355112,0.75,15.47047922,6.0
0.0,-9.3507524854,-12.49858152,-7.51316825324,-5.993919546,-12.49858152,-12.9403143562,-12.9403143562,0.0,24.1222,4.0,1.81,0.9716,0.0,-0.60375,1.1326666666666667,15.26,8.666666666666666,5.0,71.1,-8.350031503333332,7.361750215999999,0.56,15.47047922,6.0
0.0,-6.946136255956667,-12.49858152,-6.070398515574,-4.542390954,-12.49858152,-12.9403143562,-12.9403143562,0.0,24.7902,4.0,0.0,1.02,0.0,-0.60375,1.2133333333333334,18.6,7.666666666666667,16.599999999999998,49.05000000000001,-5.930817183333334,7.144505482,0.75,15.47047922,5.4
0.0,-8.369883107066666,-12.49858152,-6.92464662624,-5.428876632000001,-12.49858152,-12.9403143562,-12.9403143562,0.0,23.371,4.0,1.28,1.0596,0.0,-0.60375,1.2793333333333334,11.504,9.666666666666666,15.499999999999996,0.0,-7.408293313333334,7.037949374,0.75,15.47047922,6.6000000000000005
0.0,-8.490777793733333,-12.49858152,-6.99718343824,-5.507820892000001,-12.49858152,-12.9403143562,-12.9403143562,0.0,23.7862,4.0,1.52,0.9896,0.0,-0.60375,1.1626666666666667,13.58,9.666666666666666,1.8999999999999984,121.1,-7.53986708,6.148152833999999,0.61,15.56786177,6.6000000000000005
0.0,-6.6565945970666665,-12.49858152,-5.89667352024,-4.426146816,-12.49858152,-12.9403143562,-12.9403143562,3.0,25.1558,1.0,1.12,1.042,0.0,-0.60375,1.25,20.428,8.666666666666666,11.2,111.1,-5.737076953333333,7.074715793999999,0.75,15.47047922,6.0
0.0,-8.878788983733333,-12.49858152,-7.22999015224,-5.763419408,-12.49858152,-12.9403143562,-12.9403143562,0.0,24.0002,4.0,1.64,0.9642,0.0,-0.60375,1.1203333333333334,14.65,9.333333333333332,5.399999999999999,91.1,-7.965864606666666,6.8439270400000005,0.54,15.47047922,6.4
0.0,-10.218635627066666,-12.49858152,-8.033898138240001,-6.567327394,-12.49858152,-12.9403143562,-12.9403143562,0.0,21.0702,4.0,1.81,0.974,0.0,-0.60375,1.1366666666666667,35.117,8.999999999999998,3.3999999999999986,81.1,-9.305711249999998,7.028817946,0.6,15.47047922,6.2
0.0,-6.390403447066666,-12.49858152,-5.736958830240001,-4.269069562,-12.49858152,-12.9403143562,-12.9403143562,0.0,23.5078,4.0,0.92,1.088,0.0,-0.60375,1.3266666666666669,12.188,7.0,23.8,91.1,-5.47528153,5.924013006000001,0.75,16.68856091,5.0
